,write_value,delay
322,5435200.0,0.0
323,5206900.0,0.0
324,5625100.0,0.0
325,5267000.0,0.0
326,5394600.0,0.0
327,5120700.0,0.0
328,5714000.0,0.0
329,5230000.0,0.0
330,5131000.0,0.0
331,5210900.0,0.0
332,5387300.0,0.0
333,5142300.0,0.0
334,5177000.0,0.0
335,5218500.0,0.0
336,5079300.0,0.0
337,5516400.0,0.0
338,5494400.0,0.0
339,5242700.0,0.0
340,5281100.0,0.0
341,5443200.0,0.0
342,5412900.0,0.0
343,5285800.0,0.0
344,5343900.0,0.0
345,5369200.0,0.0
346,5560800.0,0.0
347,5341300.0,0.0
348,5267300.0,0.0
349,5282600.0,0.0
350,5789500.0,0.0
351,5191100.0,0.0
352,5821700.0,0.0
353,5463400.0,0.0
354,5162800.0,0.0
355,5718800.0,0.0
356,5409700.0,0.0
357,5173400.0,0.0
358,5812000.0,0.0
359,5307000.0,0.0
360,5181000.0,0.0
361,5702000.0,0.0
362,5509400.0,0.0
363,5426000.0,0.0
364,5732100.0,0.0
365,5801500.0,0.0
366,5333100.0,0.0
367,5415200.0,0.0
368,5859800.0,0.0
369,5308300.0,0.0
370,5215500.0,0.0
371,5195100.0,0.0
372,5426000.0,0.0
373,5128200.0,0.0
374,5313500.0,0.0
375,5506600.0,0.0
376,5498900.0,0.0
377,5227100.0,0.0
378,5552600.0,0.0
379,5342900.0,0.0
380,5286500.0,0.0
381,5405800.0,0.0
382,5198000.0,0.0
383,5266900.0,0.0
384,5295800.0,0.0
385,5263600.0,0.0
386,5315000.0,0.0
387,5568600.0,0.0
388,5184200.0,0.0
389,5485500.0,0.0
390,5307700.0,0.0
391,5233600.0,0.0
392,5745100.0,0.0
393,5573100.0,0.0
394,5531400.0,0.0
395,5534100.0,0.0
396,5574700.0,0.0
397,5356700.0,0.0
398,5983900.0,0.0
399,5245000.0,0.0
400,5327900.0,0.0
401,6026500.0,0.0
402,5435900.0,0.0
403,5224600.0,0.0
404,5870300.0,0.0
405,5245500.0,0.0
406,5155000.0,0.0
407,5716900.0,0.0
408,5409100.0,0.0
409,5235100.0,0.0
410,5625400.0,0.0
411,5409200.0,0.0
412,5210200.0,0.0
413,5388700.0,0.0
414,5578000.0,0.0
415,5202200.0,0.0
416,5423800.0,0.0
417,5247400.0,0.0
418,5192900.0,0.0
419,5126000.0,0.0
420,5274800.0,0.0
421,5068200.0,0.0
422,5582500.0,0.0
423,5290800.0,0.0
424,5260000.0,0.0
425,5243100.0,0.0
426,5488200.0,0.0
427,5202800.0,0.0
428,5420000.0,0.0
429,5472100.0,0.0
430,5190600.0,0.0
431,5357400.0,0.0
432,5594800.0,0.0
433,5176400.0,0.0
434,5345800.0,0.0
435,5595500.0,0.0
436,5355300.0,0.0
437,5372600.0,0.0
438,5271200.0,0.0
439,5822700.0,0.0
440,5534300.0,0.0
441,5310500.0,0.0
442,5858500.0,0.0
443,5363000.0,0.0
444,5412000.0,0.0
445,5630100.0,0.0
446,5311200.0,0.0
447,5096600.0,0.0
448,5372500.0,0.0
449,5146700.0,0.0
450,5337100.0,0.0
451,5466200.0,0.0
452,5253400.0,0.0
453,5150500.0,0.0
454,5698300.0,0.0
455,5394800.0,0.0
456,5171300.0,0.0
457,5293100.0,0.0
458,5299800.0,0.0
459,5243200.0,0.0
460,5523600.0,0.0
461,5487700.0,0.0
462,5160700.0,0.0
463,5353300.0,0.0
464,5270800.0,0.0
465,5255000.0,0.0
466,5338900.0,0.0
467,5173700.0,0.0
468,5384400.0,0.0
469,5700800.0,0.0
470,5419900.0,0.0
471,5285800.0,0.0
472,5576600.0,0.0
473,5828200.0,0.0
474,5444500.0,0.0
475,5321200.0,0.0
476,5378700.0,0.0
477,5222900.0,0.0
478,5300100.0,0.0
479,5292800.0,0.0
480,5408400.0,0.0
481,5377100.0,0.0
482,5374600.0,0.0
483,5474500.0,0.0
484,5289400.0,0.0
485,5164400.0,0.0
486,5350700.0,0.0
487,5460700.0,0.0
488,5294100.0,0.0
489,5493800.0,0.0
490,5466500.0,0.0
491,5226500.0,0.0
492,5309900.0,0.0
493,5170600.0,0.0
494,5168200.0,0.0
495,5293100.0,0.0
496,5272400.0,0.0
497,5477000.0,0.0
498,5536900.0,0.0
499,5700000.0,0.0
500,6163300.0,0.0
501,6407000.0,0.0
502,6661400.0,0.0
503,6555600.0,0.0
504,6621200.0,0.0
505,6250500.0,0.0
506,5535400.0,0.0
507,5348000.0,0.0
508,5685000.0,0.0
509,5513100.0,0.0
510,5409400.0,0.0
511,6199400.0,0.0
512,5352900.0,0.0
513,5378500.0,0.0
514,5875900.0,0.0
515,5606600.0,0.0
516,5505000.0,0.0
517,5376700.0,0.0
518,5277500.0,0.0
519,5229500.0,0.0
520,5552800.0,0.0
521,5493300.0,0.0
522,5250200.0,0.0
523,5698200.0,0.0
524,5315800.0,0.0
525,5204800.0,0.0
526,5316600.0,0.0
527,5403100.0,0.0
528,5175900.0,0.0
529,5226600.0,0.0
530,5144100.0,0.0
531,5193400.0,0.0
532,5180700.0,0.0
533,5242000.0,0.0
534,5139400.0,0.0
535,5140700.0,0.0
536,5201400.0,0.0
537,5049700.0,0.0
538,5283000.0,0.0
539,5663300.0,0.0
540,5151200.0,0.0
541,5471900.0,0.0
542,5413400.0,0.0
543,5470900.0,0.0
544,5447200.0,0.0
545,5186800.0,0.0
546,5731000.0,0.0
547,5252900.0,0.0
548,5086700.0,0.0
549,5269600.0,0.0
550,5201400.0,0.0
551,5113100.0,0.0
552,5158000.0,0.0
553,5147200.0,0.0
554,5354700.0,0.0
555,5275100.0,0.0
556,5246300.0,0.0
557,5251600.0,0.0
558,5337800.0,0.0
559,5219300.0,0.0
560,5233600.0,0.0
561,5663900.0,0.0
562,5317700.0,0.0
563,5443600.0,0.0
564,5658500.0,0.0
565,5240000.0,0.0
566,5232500.0,0.0
567,5482600.0,0.0
568,5609300.0,0.0
569,5207400.0,0.0
570,5099800.0,0.0
571,5341900.0,0.0
572,5169900.0,0.0
573,5137200.0,0.0
574,5170000.0,0.0
575,5362000.0,0.0
576,5168100.0,0.0
577,5355100.0,0.0
578,5395200.0,0.0
579,5207100.0,0.0
580,5169600.0,0.0
581,5450600.0,0.0
582,5550600.0,0.0
583,5339200.0,0.0
584,5257700.0,0.0
585,5067200.0,0.0
586,5303500.0,0.0
587,5370300.0,0.0
588,5629100.0,0.0
589,5222800.0,0.0
590,5234800.0,0.0
591,5171800.0,0.0
592,5065600.0,0.0
593,5265400.0,0.0
594,5418800.0,0.0
595,5018800.0,0.0
596,5240400.0,0.0
597,5453800.0,0.0
598,5216600.0,0.0
599,5349600.0,0.0
600,5230800.0,0.0
601,5009700.0,0.0
602,5201300.0,0.0
603,5289400.0,0.0
604,5101100.0,0.0
605,5618200.0,0.0
606,5348700.0,0.0
607,5312000.0,0.0
608,5313900.0,0.0
609,5358200.0,0.0
610,5205200.0,0.0
611,5156500.0,0.0
612,5433900.0,0.0
613,5379000.0,0.0
614,5089400.0,0.0
615,5190500.0,0.0
616,5253000.0,0.0
617,5049100.0,0.0
618,5376500.0,0.0
619,5376800.0,0.0
620,5079500.0,0.0
621,5119200.0,0.0
622,5281400.0,0.0
623,5078400.0,0.0
624,5194400.0,0.0
625,5248800.0,0.0
626,5211000.0,0.0
627,5124700.0,0.0
628,5472200.0,0.0
629,5185600.0,0.0
630,5196100.0,0.0
631,5181200.0,0.0
632,5223900.0,0.0
633,5028900.0,0.0
634,5514800.0,0.0
635,5226200.0,0.0
636,5265300.0,0.0
637,5302000.0,0.0
638,5254800.0,0.0
639,5134700.0,0.0
640,5103400.0,0.0
641,5182500.0,0.0
642,5201400.0,0.0
643,5127300.0,0.0
644,5538900.0,0.0
645,5153500.0,0.0
646,4982900.0,0.0
647,5397700.0,0.0
648,5226600.0,0.0
649,5204700.0,0.0
650,5157900.0,0.0
651,5201900.0,0.0
652,5129200.0,0.0
653,5337000.0,0.0
654,5375600.0,0.0
655,5131200.0,0.0
656,5365800.0,0.0
657,5339900.0,0.0
658,5141200.0,0.0
659,5337200.0,0.0
660,5351000.0,0.0
661,5059200.0,0.0
662,5116200.0,0.0
663,5496100.0,0.0
664,5209300.0,0.0
665,5168100.0,0.0
666,5434000.0,0.0
667,5165700.0,0.0
668,5217100.0,0.0
669,5134100.0,0.0
670,5307000.0,0.0
671,5283300.0,0.0
672,5393100.0,0.0
673,5147700.0,0.0
674,5200200.0,0.0
675,5257100.0,0.0
676,5322400.0,0.0
677,5223000.0,0.0
678,5306100.0,0.0
679,5200200.0,0.0
680,5062400.0,0.0
681,5194900.0,0.0
682,5437800.0,0.0
683,5386100.0,0.0
684,5181600.0,0.0
685,5388000.0,0.0
686,5353500.0,0.0
687,5203100.0,0.0
688,5196000.0,0.0
689,5434100.0,0.0
690,5167900.0,0.0
691,5386900.0,0.0
692,5371500.0,0.0
693,5083800.0,0.0
694,5177900.0,0.0
695,5362000.0,0.0
696,5197300.0,0.0
697,5202100.0,0.0
698,5188000.0,0.0
699,5198300.0,0.0
700,5210600.0,0.0
701,5544900.0,0.0
702,5263900.0,0.0
703,5313400.0,0.0
704,5449600.0,0.0
705,5289900.0,0.0
706,5319400.0,0.0
707,5333100.0,0.0
708,5509400.0,0.0
709,5127900.0,0.0
710,5376700.0,0.0
711,5553200.0,0.0
712,5249100.0,0.0
713,5180800.0,0.0
714,5244900.0,0.0
715,5241000.0,0.0
716,5183300.0,0.0
717,5279400.0,0.0
718,5218500.0,0.0
719,5338100.0,0.0
720,5210000.0,0.0
721,5286300.0,0.0
722,5133400.0,0.0
723,5419500.0,0.0
724,5315100.0,0.0
725,5192400.0,0.0
726,5271400.0,0.0
727,5365200.0,0.0
728,5075100.0,0.0
729,5286700.0,0.0
730,5387300.0,0.0
731,5075800.0,0.0
732,5209300.0,0.0
733,5232200.0,0.0
734,5177200.0,0.0
735,5134100.0,0.0
736,5335900.0,0.0
737,5232700.0,0.0
738,5219600.0,0.0
739,5284400.0,0.0
740,5237300.0,0.0
741,5077500.0,0.0
742,5632300.0,0.0
743,5300700.0,0.0
744,5236300.0,0.0
745,5333300.0,0.0
746,5421500.0,0.0
747,5211300.0,0.0
748,5451700.0,0.0
749,5221500.0,0.0
750,5209700.0,0.0
751,5263200.0,0.0
752,5129200.0,0.0
753,5253100.0,0.0
754,5353200.0,0.0
755,5573500.0,0.0
756,5153500.0,0.0
757,5539900.0,0.0
758,5472900.0,0.0
759,5316800.0,0.0
760,5175600.0,0.0
761,5216100.0,0.0
762,5246800.0,0.0
763,5166300.0,0.0
764,5375800.0,0.0
765,5289200.0,0.0
766,5127500.0,0.0
767,5364500.0,0.0
768,5273900.0,0.0
769,4964000.0,0.0
770,5330700.0,0.0
771,5273800.0,0.0
772,5165800.0,0.0
773,5289900.0,0.0
774,5306500.0,0.0
775,5140600.0,0.0
776,5204200.0,0.0
777,5137800.0,0.0
778,5270200.0,0.0
779,5270500.0,0.0
780,5410300.0,0.0
781,5180400.0,0.0
782,5302900.0,0.0
783,5466800.0,0.0
784,5106900.0,0.0
785,5407100.0,0.0
786,5381200.0,0.0
787,5119400.0,0.0
788,5215000.0,0.0
789,5484900.0,0.0
790,5348100.0,0.0
791,5376200.0,0.0
792,5438300.0,0.0
793,5134700.0,0.0
794,5330500.0,0.0
795,5431400.0,0.0
796,5271400.0,0.0
797,5193200.0,0.0
798,5259200.0,0.0
799,5444600.0,0.0
800,5282000.0,0.0
801,5093600.0,0.0
802,5223100.0,0.0
803,5108500.0,0.0
804,5081900.0,0.0
805,5363600.0,0.0
806,5320800.0,0.0
807,5073300.0,0.0
808,5479700.0,0.0
809,5202600.0,0.0
810,5161300.0,0.0
811,5481600.0,0.0
812,5285000.0,0.0
813,5184000.0,0.0
814,5420200.0,0.0
815,5363500.0,0.0
816,5283800.0,0.0
817,5123800.0,0.0
818,5667900.0,0.0
819,5070700.0,0.0
820,5100600.0,0.0
821,5388100.0,0.0
822,5176100.0,0.0
823,5440100.0,0.0
824,5354300.0,0.0
825,5159100.0,0.0
826,5204600.0,0.0
827,5391700.0,0.0
828,5212700.0,0.0
829,5228900.0,0.0
830,5389200.0,0.0
831,5323500.0,0.0
832,5232200.0,0.0
833,5246000.0,0.0
834,5253500.0,0.0
835,5238500.0,0.0
836,5180500.0,0.0
837,5192700.0,0.0
838,5256700.0,0.0
839,5479800.0,0.0
840,5337900.0,0.0
841,5082600.0,0.0
842,5268700.0,0.0
843,5259100.0,0.0
844,5210400.0,0.0
845,4987500.0,0.0
846,5574700.0,0.0
847,5064100.0,0.0
848,4988800.0,0.0
849,5579200.0,0.0
850,5455000.0,0.0
851,5096500.0,0.0
852,5308600.0,0.0
853,5218400.0,0.0
854,4980700.0,0.0
855,5368700.0,0.0
856,5479200.0,0.0
857,5215100.0,0.0
858,5207000.0,0.0
859,5300600.0,0.0
860,5238100.0,0.0
861,5393800.0,0.0
862,5356100.0,0.0
863,5274800.0,0.0
864,5240200.0,0.0
865,5692900.0,0.0
866,5169100.0,0.0
867,5267400.0,0.0
868,5239500.0,0.0
869,5049800.0,0.0
870,5113400.0,0.0
871,5228100.0,0.0
872,5360100.0,0.0
873,5388000.0,0.0
874,5419400.0,0.0
875,5141100.0,0.0
876,5321900.0,0.0
877,5413600.0,0.0
878,5298000.0,0.0
879,5241700.0,0.0
880,5353600.0,0.0
881,5202300.0,0.0
882,5227900.0,0.0
883,5280900.0,0.0
884,5355700.0,0.0
885,5259300.0,0.0
886,5069100.0,0.0
887,5347900.0,0.0
888,5232200.0,0.0
889,5168900.0,0.0
890,5232000.0,0.0
891,5147000.0,0.0
892,5141500.0,0.0
893,5501900.0,0.0
894,5465800.0,0.0
895,5029500.0,0.0
896,5112300.0,0.0
897,5250500.0,0.0
898,5150100.0,0.0
899,5248000.0,0.0
900,5500800.0,0.0
901,5194000.0,0.0
902,5406100.0,0.0
903,5293200.0,0.0
904,5222500.0,0.0
905,5144200.0,0.0
906,5354100.0,0.0
907,5231700.0,0.0
908,5063100.0,0.0
909,5294100.0,0.0
910,5208300.0,0.0
911,5048300.0,0.0
912,5527300.0,0.0
913,5328400.0,0.0
914,5288000.0,0.0
915,5315000.0,0.0
916,5129000.0,0.0
917,5225000.0,0.0
918,5510100.0,0.0
919,5400500.0,0.0
920,5343600.0,0.0
921,5255700.0,0.0
922,5407100.0,0.0
923,5261000.0,0.0
924,5175800.0,0.0
925,5479600.0,0.0
926,5231700.0,0.0
927,5319500.0,0.0
928,5326600.0,0.0
929,5316500.0,0.0
930,5132800.0,0.0
931,5441800.0,0.0
932,5397700.0,0.0
933,4969200.0,0.0
934,5522600.0,0.0
935,5473200.0,0.0
936,5138800.0,0.0
937,5165400.0,0.0
938,5118100.0,0.0
939,5110700.0,0.0
940,5179900.0,0.0
941,5196300.0,0.0
942,5235200.0,0.0
943,5336400.0,0.0
944,5656000.0,0.0
945,5189900.0,0.0
946,5160500.0,0.0
947,5648800.0,0.0
948,5222400.0,0.0
949,5101000.0,0.0
950,5378500.0,0.0
951,5212400.0,0.0
952,5296600.0,0.0
953,5384800.0,0.0
954,5113700.0,0.0
955,5116900.0,0.0
956,5434600.0,0.0
957,5162300.0,0.0
958,5135600.0,0.0
959,5446700.0,0.0
960,5121900.0,0.0
961,5337400.0,0.0
962,5391100.0,0.0
963,5538600.0,0.0
964,5108400.0,0.0
965,5401400.0,0.0
966,5254900.0,0.0
967,5313600.0,0.0
968,5249900.0,0.0
969,5613200.0,0.0
970,5095200.0,0.0
971,4973000.0,0.0
972,5227600.0,0.0
973,5171800.0,0.0
974,5003700.0,0.0
975,5465500.0,0.0
976,5594700.0,0.0
977,5175700.0,0.0
978,5181500.0,0.0
979,5060000.0,0.0
980,5196700.0,0.0
981,5174700.0,0.0
982,5417900.0,0.0
983,5127100.0,0.0
984,5172400.0,0.0
985,5357000.0,0.0
986,5542200.0,0.0
987,5062900.0,0.0
988,5566100.0,0.0
989,5181300.0,0.0
990,5003400.0,0.0
991,5308800.0,0.0
992,5204900.0,0.0
993,5006000.0,0.0
994,5265800.0,0.0
995,5574200.0,0.0
996,5342500.0,0.0
997,5435700.0,0.0
998,5188800.0,0.0
999,5309900.0,0.0
