,method_call,delay
556,20230500.0,0.0
557,21128200.0,0.0
558,17001800.0,0.0
559,17939800.0,0.0
560,33395000.0,0.0
561,17832400.0,0.0
562,22231300.0,0.0
563,19022700.0,0.0
564,17370200.0,0.0
565,19612300.0,0.0
566,19619000.0,0.0
567,19643800.0,0.0
568,18280300.0,0.0
569,18061400.0,0.0
570,23571000.0,0.0
571,17786000.0,0.0
572,18868100.0,0.0
573,22531000.0,0.0
574,19341300.0,0.0
575,16014300.0,0.0
576,20939300.0,0.0
577,21854200.0,0.0
578,26726300.0,0.0
579,19613700.0,0.0
580,28614200.0,0.0
581,19582900.0,0.0
582,26608300.0,0.0
583,20278900.0,0.0
584,29575200.0,0.0
585,22881000.0,0.0
586,20665800.0,0.0
587,20449000.0,0.0
588,20899100.0,0.0
589,25164600.0,0.0
590,20858100.0,0.0
591,19919100.0,0.0
592,17974300.0,0.0
593,22233900.0,0.0
594,21221400.0,0.0
595,19353200.0,0.0
596,23531900.0,0.0
597,19304300.0,0.0
598,19406000.0,0.0
599,24702000.0,0.0
600,22015000.0,0.0
601,19518700.0,0.0
602,18189300.0,0.0
603,19754800.0,0.0
604,20078900.0,0.0
605,16463300.0,0.0
606,22014400.0,0.0
607,21473000.0,0.0
608,35545300.0,0.0
609,27377900.0,0.0
610,32281600.0,0.0
611,24521200.0,0.0
612,33470200.0,0.0
613,31348200.0,0.0
614,25192400.0,0.0
615,21600300.0,0.0
616,17183600.0,0.0
617,19238900.0,0.0
618,21670600.0,0.0
619,18611900.0,0.0
620,19208700.0,0.0
621,28812900.0,0.0
622,28812100.0,0.0
623,23678300.0,0.0
624,21069600.0,0.0
625,19468200.0,0.0
626,19974100.0,0.0
627,23114900.0,0.0
628,17104400.0,0.0
629,17413200.0,0.0
630,26522000.0,0.0
631,17738400.0,0.0
632,23281500.0,0.0
633,20891700.0,0.0
634,54677000.0,0.0
635,25624500.0,0.0
636,18835200.0,0.0
637,20793800.0,0.0
638,21009000.0,0.0
639,17524700.0,0.0
640,24318600.0,0.0
641,21567100.0,0.0
642,18500300.0,0.0
643,21772200.0,0.0
644,18327700.0,0.0
645,23058800.0,0.0
646,17803000.0,0.0
647,18334400.0,0.0
648,17613800.0,0.0
649,21050800.0,0.0
650,18898100.0,0.0
651,17558700.0,0.0
652,32016100.0,0.0
653,23174500.0,0.0
654,19888900.0,0.0
655,22417000.0,0.0
656,17999000.0,0.0
657,25220700.0,0.0
658,35690600.0,0.0
659,26748100.0,0.0
660,22137600.0,0.0
661,26891500.0,0.0
662,24879700.0,0.0
663,28088700.0,0.0
664,23423600.0,0.0
665,23062500.0,0.0
666,26454200.0,0.0
667,25875400.0,0.0
668,20783100.0,0.0
669,22203600.0,0.0
670,22819200.0,0.0
671,23188500.0,0.0
672,23009600.0,0.0
673,27264000.0,0.0
674,23122300.0,0.0
675,21981800.0,0.0
676,20014700.0,0.0
677,20346800.0,0.0
678,20222900.0,0.0
679,24836900.0,0.0
680,25604100.0,0.0
681,17714800.0,0.0
682,18930000.0,0.0
683,19339200.0,0.0
684,23263600.0,0.0
685,19812400.0,0.0
686,22869900.0,0.0
687,17486100.0,0.0
688,19437400.0,0.0
689,22366500.0,0.0
690,17465700.0,0.0
691,19930800.0,0.0
692,22913500.0,0.0
693,19858500.0,0.0
694,22277500.0,0.0
695,17458600.0,0.0
696,24656300.0,0.0
697,17736200.0,0.0
698,20300400.0,0.0
699,22172100.0,0.0
700,19881300.0,0.0
701,22273800.0,0.0
702,16903600.0,0.0
703,20225500.0,0.0
704,23484700.0,0.0
705,17088200.0,0.0
706,22650800.0,0.0
707,18486600.0,0.0
708,17418700.0,0.0
709,21314700.0,0.0
710,20528500.0,0.0
711,20639500.0,0.0
712,18559200.0,0.0
713,21557300.0,0.0
714,26366200.0,0.0
715,23231500.0,0.0
716,27739600.0,0.0
717,35232800.0,0.0
718,43763800.0,0.0
719,50545400.0,0.0
720,43398400.0,0.0
721,41525100.0,0.0
722,44774700.0,0.0
723,34711300.0,0.0
724,31991900.0,0.0
725,27661200.0,0.0
726,40446100.0,0.0
727,44287700.0,0.0
728,60720600.0,0.0
729,48600400.0,0.0
730,44435400.0,0.0
731,41863100.0,0.0
732,56103300.0,0.0
733,40271900.0,0.0
734,41789800.0,0.0
735,30122100.0,0.0
736,33397500.0,0.0
737,25810700.0,0.0
738,26367900.0,0.0
739,29641700.0,0.0
740,16923900.0,0.0
741,19995400.0,0.0
742,18054300.0,0.0
743,16281900.0,0.0
744,21126100.0,0.0
745,17026800.0,0.0
746,30334900.0,0.0
747,17443300.0,0.0
748,16528300.0,0.0
749,18369300.0,0.0
750,16731300.0,0.0
751,19663000.0,0.0
752,18721600.0,0.0
753,21218300.0,0.0
754,25260400.0,0.0
755,18090700.0,0.0
756,18590000.0,0.0
757,20731500.0,0.0
758,20216600.0,0.0
759,24673500.0,0.0
760,18588300.0,0.0
761,19267000.0,0.0
762,19740900.0,0.0
763,20018400.0,0.0
764,21636100.0,0.0
765,18437900.0,0.0
766,18784500.0,0.0
767,20256100.0,0.0
768,18520800.0,0.0
769,21604700.0,0.0
770,24455300.0,0.0
771,20165000.0,0.0
772,19786600.0,0.0
773,20532100.0,0.0
774,19880300.0,0.0
775,20874100.0,0.0
776,22180900.0,0.0
777,27245800.0,0.0
778,23646000.0,0.0
779,20037600.0,0.0
780,17498500.0,0.0
781,17531000.0,0.0
782,20775300.0,0.0
783,19174200.0,0.0
784,18160900.0,0.0
785,18193800.0,0.0
786,18525800.0,0.0
787,21765600.0,0.0
788,22967100.0,0.0
789,24390100.0,0.0
790,18424700.0,0.0
791,17462300.0,0.0
792,21648900.0,0.0
793,19423800.0,0.0
794,25425100.0,0.0
795,19117200.0,0.0
796,26188700.0,0.0
797,22364800.0,0.0
798,17688000.0,0.0
799,28006700.0,0.0
800,35111600.0,0.0
801,21959600.0,0.0
802,18448700.0,0.0
803,22814200.0,0.0
804,16418400.0,0.0
805,22766600.0,0.0
806,22015000.0,0.0
807,18150700.0,0.0
808,22107100.0,0.0
809,18036400.0,0.0
810,18474100.0,0.0
811,18181700.0,0.0
812,25340500.0,0.0
813,32081300.0,0.0
814,32394600.0,0.0
815,27307900.0,0.0
816,28766200.0,0.0
817,20505200.0,0.0
818,20198600.0,0.0
819,19721000.0,0.0
820,23891500.0,0.0
821,20188000.0,0.0
822,17290400.0,0.0
823,29161700.0,0.0
824,21877700.0,0.0
825,23812600.0,0.0
826,19234400.0,0.0
827,18047700.0,0.0
828,20944100.0,0.0
829,20575100.0,0.0
830,18597300.0,0.0
831,21200100.0,0.0
832,17381100.0,0.0
833,17366900.0,0.0
834,27208400.0,0.0
835,20116100.0,0.0
836,18078100.0,0.0
837,18591500.0,0.0
838,16779400.0,0.0
839,15868200.0,0.0
840,17481800.0,0.0
841,24347600.0,0.0
842,17529500.0,0.0
843,20383300.0,0.0
844,19120000.0,0.0
845,20411200.0,0.0
846,20424900.0,0.0
847,16515400.0,0.0
848,23703100.0,0.0
849,17378600.0,0.0
850,17183300.0,0.0
851,17714900.0,0.0
852,21201300.0,0.0
853,17355900.0,0.0
854,18200400.0,0.0
855,18477400.0,0.0
856,16506100.0,0.0
857,27881300.0,0.0
858,23580800.0,0.0
859,21212000.0,0.0
860,24389200.0,0.0
861,24325700.0,0.0
862,20224200.0,0.0
863,22416600.0,0.0
864,25003400.0,0.0
865,26349100.0,0.0
866,23673000.0,0.0
867,17673300.0,0.0
868,20536700.0,0.0
869,21931600.0,0.0
870,17145400.0,0.0
871,24277200.0,0.0
872,17821900.0,0.0
873,32475200.0,0.0
874,20567900.0,0.0
875,23284700.0,0.0
876,18163100.0,0.0
877,19132400.0,0.0
878,17502700.0,0.0
879,29995000.0,0.0
880,16950400.0,0.0
881,16370200.0,0.0
882,21950700.0,0.0
883,22003100.0,0.0
884,17645700.0,0.0
885,23870800.0,0.0
886,16801400.0,0.0
887,21553300.0,0.0
888,16249800.0,0.0
889,17684900.0,0.0
890,16025000.0,0.0
891,18213400.0,0.0
892,18408900.0,0.0
893,235325600.0,0.0
894,24766600.0,0.0
895,28012300.0,0.0
896,22498000.0,0.0
897,22120700.0,0.0
898,28342800.0,0.0
899,24832500.0,0.0
900,23167400.0,0.0
901,19563000.0,0.0
902,23340000.0,0.0
903,19495600.0,0.0
904,26021100.0,0.0
905,20836700.0,0.0
906,26255400.0,0.0
907,19812200.0,0.0
908,24927500.0,0.0
909,18424900.0,0.0
910,19350500.0,0.0
911,23014000.0,0.0
912,20542300.0,0.0
913,23642700.0,0.0
914,18779500.0,0.0
915,22720800.0,0.0
916,21577300.0,0.0
917,21599200.0,0.0
918,21688900.0,0.0
919,17796600.0,0.0
920,16914300.0,0.0
921,20264700.0,0.0
922,20022000.0,0.0
923,21701900.0,0.0
924,16426400.0,0.0
925,17199700.0,0.0
926,26921500.0,0.0
927,19252800.0,0.0
928,20017400.0,0.0
929,17273100.0,0.0
930,16406900.0,0.0
931,18778900.0,0.0
932,21311500.0,0.0
933,17320500.0,0.0
934,18773600.0,0.0
935,25035600.0,0.0
936,20399700.0,0.0
937,34958300.0,0.0
938,29592400.0,0.0
939,21972800.0,0.0
940,21446700.0,0.0
941,23597400.0,0.0
942,28476100.0,0.0
943,18917200.0,0.0
944,18564000.0,0.0
945,19942300.0,0.0
946,17575600.0,0.0
947,21431000.0,0.0
948,21469100.0,0.0
949,20179200.0,0.0
950,20850400.0,0.0
951,23928600.0,0.0
952,23225600.0,0.0
953,21428900.0,0.0
954,20298900.0,0.0
955,27195700.0,0.0
956,34172300.0,0.0
957,20841400.0,0.0
958,18640900.0,0.0
959,19042900.0,0.0
960,21053100.0,0.0
961,19733600.0,0.0
962,18416200.0,0.0
963,17370800.0,0.0
964,22217200.0,0.0
965,20041300.0,0.0
966,25924700.0,0.0
967,27798900.0,0.0
968,25473400.0,0.0
969,36913700.0,0.0
970,18016200.0,0.0
971,20177000.0,0.0
972,22709500.0,0.0
973,22650200.0,0.0
974,16819600.0,0.0
975,26762600.0,0.0
976,24123400.0,0.0
977,22968700.0,0.0
978,24346200.0,0.0
979,21503000.0,0.0
980,20620200.0,0.0
981,27504200.0,0.0
982,17324100.0,0.0
983,24385300.0,0.0
984,17586600.0,0.0
985,21292700.0,0.0
986,24099200.0,0.0
987,27621600.0,0.0
988,18879600.0,0.0
989,17788800.0,0.0
990,41118100.0,0.0
991,24010200.0,0.0
992,28059400.0,0.0
993,22476300.0,0.0
994,23976300.0,0.0
995,17794300.0,0.0
996,21865100.0,0.0
997,18942100.0,0.0
998,18425800.0,0.0
999,22127000.0,0.0
